run,policy,obs_timestep,current_p,image_variant,ablation,p_first_mean,p_first_std,p_end_mean,p_end_std,p_max_mean,first_dist_current_mean,chunk_step_mean,n,end_minus_current_p,first_minus_current_p
recorded_obs-0629-01,new_latest,238,0.15266815474202117,saved_rgb,current_image_start_state,0.0009216445842919966,0.018234019111776894,0.08488226825444728,0.032648080604341004,0.28723737951166106,23.369394644125496,4.2638613939285275,20,-0.06778588648757389,-0.15174651015772916
recorded_obs-0629-01,new_latest,238,0.15266815474202117,saved_rgb,start_image_current_state,0.17794211864326814,0.02816843171498217,0.6360377298709105,0.20935096008914736,0.718398148162039,5.952541529466319,4.485200154781341,20,0.4833695751288893,0.025273963901246976
recorded_obs-0629-01,new_latest,238,0.15266815474202117,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,23.363934188857733,3.44540354013443,20,-0.1109111295668414,-0.1523972443773531
recorded_obs-0629-01,new_latest,238,0.15266815474202117,server_jpeg_bgr_q90,current_image_current_state,0.17527494840958505,0.03323313715621666,0.5962040478201023,0.24411672658105596,0.7187333156347774,6.609439667806758,4.784427785873413,20,0.4435358930780811,0.02260679366756388
recorded_obs-0629-01,new_latest,238,0.15266815474202117,server_jpeg_bgr_q90,current_image_start_state,0.0006690199497920807,0.01790066293413856,0.06908529427494145,0.02721588456552419,0.2548504150017012,23.42945945603442,4.076513934135437,20,-0.08358286046707972,-0.1519991347922291
recorded_obs-0629-01,new_latest,238,0.15266815474202117,server_jpeg_bgr_q90,start_image_current_state,0.16804619697196885,0.029235716332006605,0.41263169318519005,0.2554153608711322,0.6127407041027947,5.513157531512309,4.920681715011597,20,0.2599635384431689,0.01537804222994768
recorded_obs-0629-01,new_latest,238,0.15266815474202117,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,23.62398834144225,2.9552656412124634,20,-0.1297652561984778,-0.15427335978448437
recorded_obs-0629-01,new_latest,253,0.4447934338100025,saved_rgb,current_image_current_state,0.44126836223210997,0.043257439398268274,0.49718889265088395,0.221259017533048,0.7407705111323168,6.584175552969166,4.615252590179443,20,0.052395458840881426,-0.003525071577892558
recorded_obs-0629-01,new_latest,253,0.4447934338100025,saved_rgb,current_image_start_state,-0.006272899168347663,0.01662790200270894,0.033623844591149435,0.02548253021879529,0.17038461615320194,74.63028183186026,3.1991890907287597,20,-0.4111695892188531,-0.4510663329783502
recorded_obs-0629-01,new_latest,253,0.4447934338100025,saved_rgb,start_image_current_state,0.46325585689400584,0.029759357794863852,0.5599634952859578,0.22777275458948926,0.7672798973508007,5.721684451682532,3.990379571914673,20,0.11517006147595527,0.01846242308400331
recorded_obs-0629-01,new_latest,253,0.4447934338100025,saved_rgb,start_image_start_state,0.00027091036466806145,0.015090118817023402,0.04175702517517976,0.025817976706527364,0.1598543842305527,73.63324448436443,3.44540354013443,20,-0.40303640863482276,-0.44452252344533444
recorded_obs-0629-01,new_latest,253,0.4447934338100025,server_jpeg_bgr_q90,current_image_current_state,0.44587579649230014,0.04012918330641644,0.5338593529871811,0.23985197736773567,0.7829255212728923,6.276593185302468,4.554323089122772,20,0.0890659191771786,0.0010823626822976107
recorded_obs-0629-01,new_latest,253,0.4447934338100025,server_jpeg_bgr_q90,current_image_start_state,-0.006745825378378985,0.015183375569043128,0.02160348556636014,0.023178844486489117,0.12909988409932363,74.7579577453227,2.8079042375087737,20,-0.42318994824364237,-0.4515392591883815
recorded_obs-0629-01,new_latest,253,0.4447934338100025,server_jpeg_bgr_q90,start_image_current_state,0.4657825521354786,0.02733497607913638,0.7231591048630255,0.2037977223160066,0.8505145263133359,5.650906945660605,3.957785725593567,20,0.27836567105302296,0.020989118325476064
recorded_obs-0629-01,new_latest,253,0.4447934338100025,server_jpeg_bgr_q90,start_image_start_state,-0.0016052050424631918,0.01433587440792151,0.022902898543543347,0.02243774996686144,0.11068209210856055,73.89820897142388,2.9552656412124634,20,-0.4218905352664592,-0.4463986388524657
